cep,cnpj,data_abertura,municipio,nome_fantasia,razao_social,situacao,uf
04858785000199,ESTACAO DIGITAL SISTEMAS REPROGRAFICOS EIRELI,UNIVERSITARIA IMAGEM DIGITAL,BA,SALVADOR,41.820-020,17/01/2002,ATIVA
,40511170572,,,,,,
16233389004576,LOJAS LE BISCUIT S/A,LE BISCUIT,BA,LAURO DE FREITAS,42.700-000,18/10/2012,ATIVA
13937073000156,BAHIA SECRETARIA DA FAZENDA,BAHIA SFI GABINETE DO SECRETARIO,BA,SALVADOR,40.301-155,31/12/1974,ATIVA
05919504000123,SERVIR COMERCIO E SERVICOS DE INFORMATICA LTDA,SERVIR,BA,SALVADOR,41.750-160,12/09/2003,ATIVA
,61127574515,,,,,,
13712435000372,COMERCIO DE PETROLEO R S SILVA LTDA,POSTO ELITE,BA,CONCEICAO DO JACUIPE,44.245-000,02/09/2011,ATIVA
17980500000130,M.A.S COMERCIO DE DERIVADOS DE PETROLEO LTDA,M.A.S COMERCIO DE DERIVADOS,BA,BARREIRAS,47.801-285,15/02/2013,ATIVA
11298009000147,PHAB DERIVADOS DE PETROLEO LTDA,POSTO DAS PALMEIRAS,BA,LAURO DE FREITAS,42.700-973,05/10/2009,ATIVA
24398523000104,POSTO BOM SAMARITANO COMERCIO DE DERIVADOS DE PETROLEO LTDA,BOM SAMARITANO,BA,LAURO DE FREITAS,42.700-000,16/03/2016,ATIVA
15151046002203,POSTO KALILANDIA LTDA,POSTO CAJI,BA,LAURO DE FREITAS,42.700-210,09/09/2011,ATIVA
03858625000187,MAD COMERCIO E SERVICOS LTDA,,BA,CANDEIAS,43.805-190,02/06/2000,ATIVA
19898953000147,MARTINEZ & ZACARIAS ADVOGADOS ASSOCIADOS,,BA,SALVADOR,41.820-790,09/07/2012,ATIVA
15611318000186,GDR SERVICOS DE COMUNICACAO E TECNOLOGIA DA INFORMACAO LTDA,,BA,SALVADOR,41.810-670,28/05/2012,ATIVA
16371692000114,JOSE ROBERTO DE SENA,MURAL DO OESTE,BA,BARREIRAS,47.806-320,08/10/1987,ATIVA
00188004000145,URANUS 2 COMUNICACAO LTDA,URANUS,BA,SALVADOR,41.820-774,09/09/1994,ATIVA
18121782000182,"AUGUSTO'S HOTEL, RESTAURANTE E EVENTOS EIRELI",J. AUGUSTO'S HOTEL,BA,SANTO ANTONIO DE JESUS,44.572-610,15/05/2013,ATIVA
14815757000148,SOLAR HOTEIS E TURISMO LTDA,HOTEL SOLAR DAS MANGUEIRAS,BA,BARREIRAS,47.810-763,20/05/1986,ATIVA
17490916000170,GAX LOCADORA DE VEICULOS EIRELI,LOKARAUTO RENT A CAR,BA,SALVADOR,41.680-400,29/01/2013,ATIVA
42132795000131,SALVADOR CAR COMERCIO DE VEICULOS LTDA,SALVADOR CAR,BA,SALVADOR,41.150-200,20/10/1992,ATIVA
86783768010833,WELLPARK - ESTACIONAMENTOS E SERVICOS LTDA.,ED COM WALL STREET - WP,BA,SALVADOR,41.730-101,09/09/2015,ATIVA
,35063491553,,,,,,
09369027000120,ANGUERA DERIVADOS DE PETROLEO LTDA,POSTO LS,BA,ANGUERA,44.670-000,14/02/2008,ATIVA
02421891000185,AUTO POSTO ENCOSTA LTDA,,BA,CAETITE,46.400-000,19/03/1998,ATIVA
17343093000150,AUTO POSTO NEW POWER DERIVADOS DE PETROLEO LTDA,POSTO NEW POWER,BA,IRECE,44.900-000,27/12/2012,ATIVA
02894714000116,AUTO POSTO PARATY LTDA,AUTO POSTO PARATY,BA,CAETITE,46.400-000,11/12/1998,ATIVA
18653109000193,CALMON DE PASSOS DISTRIBUIDORA DE COMBUSTIVEIS LTDA,LEAO COMBUSTIVEIS,BA,MATA DE SAO JOAO,48.280-000,09/08/2013,ATIVA
04558911000190,CLOG LOGISTICA CAMACARI LTDA,,BA,CAMACARI,42.810-440,10/07/2001,ATIVA
24332242000140,CONCENTRICA COMBUSTIVEIS E DERIVADOS LTDA,POSTO IDEAL,BA,CAMACARI,42.806-040,08/03/2016,ATIVA
13018536000771,CORESFIL COMERCIO REVENDEDOR DE COMBUSTIVEIS LTDA,,BA,CAMACARI,42.801-170,24/04/1998,ATIVA
07743612000113,COSTA DO ATLANTICO COMERCIO DE PRODUTOS DERIVADOS DO PETROLEO E TRANSPORTES LTDA,POSTO COSTA DO ATLANTICO,BA,CAMACARI,42.835-000,06/12/2005,ATIVA
03867369000194,IDVALDO MONTEIRO & FILHOS LTDA,POSTOS TRANSVAL,BA,VALENCA,45.400-000,06/06/2000,ATIVA
04741011000183,MAGALHAES - COMERCIAL DE DERIVADOS DE PETROLEO E SERVICOS LTDA,POSTO RIO CAMACARI,BA,CAMACARI,42.806-100,26/10/2001,ATIVA
03207894000183,MARIANO JUNIOR COMERCIO DE COMBUSTIVEIS LTDA,POSTO JAVE,BA,IBOTIRAMA,47.520-000,07/06/1999,ATIVA
07716729000108,MELISSA TRANSPORTES DE COMBUSTIVEIS EIRELI,MELISSA TRANSPORTES,BA,SAO SEBASTIAO DO PASSE,43.850-000,15/09/2005,ATIVA
11700021000136,MINAS BR COMBUSTIVEIS LTDA,POSTO BAHIA,BA,SANTA MARIA DA VITORIA,47.640-000,04/03/2010,ATIVA
12062989000147,P-3 COMERCIO DE COMBUSTIVEIS LTDA,,BA,POJUCA,48.120-000,17/05/2010,ATIVA
13503297000150,POSTO DE COMBUSTIVEIS CESARONI LTDA,POSTO BRASIL ITALIA,BA,CAMACARI,42.840-000,28/09/1984,ATIVA
06198737000147,POSTO DE COMBUSTIVEIS GASOTO LTDA,POSTO PARAFUSO,BA,CAMACARI,42.810-200,01/04/2004,ATIVA
12405008000117,POSTO G.A LTDA,POSTO G.A,,,,24/05/2010,BAIXADA
17620763000138,POSTO GUARDIANI LTDA,POSTO GUARDIANI,BA,CAMACARI,42.840-000,21/02/2013,ATIVA
12645114000178,COMERCIAL DE COMBUSTIVEL MORAIS LTDA,POSTO NOVO TEMPO,BA,JEREMOABO,48.540-000,07/10/2010,ATIVA
02558546000198,POSTO PORTOSECO DE COMBUSTIVEIS LIMITADA,POSTO PORTO SECO,BA,SALVADOR,41.290-550,21/05/1998,ATIVA
18338611000100,POSTO DE COMBUSTIVEIS JAUA LTDA,POSTO DUNAS DE JAUA,BA,CAMACARI,42.847-000,19/06/2013,ATIVA
10505398000171,COSTA & MEDRADO ADVOGADOS ASSOCIADOS,COSTA & MEDRADO ADVOGADOS ASSOCIADOS,BA,SALVADOR,41.820-021,30/05/2008,ATIVA
09271507000154,M & G ASSESSORIA JURIDICA E DE RECURSOS HUMANOS LTDA,M & G ASSESSORIA,BA,VITORIA DA CONQUISTA,45.000-525,29/11/2007,ATIVA
21289508000121,FERNANDA SODRE CUNHA SOARES 01584369540,"H2F COMUNICACAO, MARKETING E ASSESSORIA INTEGRADA",BA,IRECE,44.900-000,24/10/2014,ATIVA
07572182000114,LUCCA EVENTOS E COMUNICACAO LTDA,LUCCA EVENTOS,BA,CAMACARI,42.806-260,31/08/2005,ATIVA
26501165000130,PPO COMUNICACAO E PUBLICIDADE EIRELI,PPO COMUNICACAO,BA,CAMACARI,42.800-630,07/11/2016,ATIVA
06030587000168,YAHWEH SHAMAH GRAFICA E EDITORA EIRELI,YAHWEH SHAMAH GRAFICA E EDITORA LTDA,BA,CAMACARI,42.803-270,11/12/2003,ATIVA
97535594000177,LAJ SEGURANCA PATRIMONIAL EIRELI,,BA,SALVADOR,41.612-060,12/07/2011,ATIVA
02559762000158,GOLDEN PALACE HOTEL E RESTAURANTE LTDA,GOLDEN PALACE HOTEL E RESTAURANTE,BA,IRECE,44.900-000,04/06/1998,ATIVA
05878938000122,POUSADA QUATRO RODAS LTDA,POUSADA QUATRO RODAS,BA,IRECE,44.900-000,09/09/2003,ATIVA
16285819000182,FORTALEZA CAR TRANSPORTES LTDA,FORTALEZA CAR,BA,CAMACARI,42.802-020,15/01/1988,ATIVA
03233439001710,KANDANGO TRANSPORTES E TURISMO LTDA,CATEDRAL TURISMO,BA,SALVADOR,41.800-700,28/09/2016,ATIVA
25634551000138,REAL EXPRESSO LIMITADA,REAL EXPRESSO,DF,BRASILIA,71.200-010,29/09/1966,ATIVA
18508610000247,C.F.G. COMERCIAL DE ESCRITORIO EIRELI,REAL OFFICE,DF,BRASILIA,71.936-250,12/12/2013,ATIVA
26032631000186,CONDOMINIO DO EDIFICIO TRES PODERES,,MG,FRUTAL,38.200-000,14/06/1991,ATIVA
26634895000100,ROBSON RODRIGUES BRITO 01473604630,INKAJET REDE CONFIANCE,MG,FRUTAL,38.200-000,30/11/2016,ATIVA
16808790000176,NERIT TECNOLOGIA DA INFORMACAO LTDA,,MG,BELO HORIZONTE,30.150-000,05/09/2012,ATIVA
19825603000150,XERETA LTDA.,,MG,FRUTAL,38.200-000,18/10/1984,ATIVA
20495149002301,PRODOESTE VEICULOS E SERVICOS LTDA.,POSTO PRODOESTE - ARAXA,MG,ARAXA,38.180-540,23/07/2015,ATIVA
07717683000141,ALABASTRO POSTOS E SERVICOS LTDA.,,MG,BELO HORIZONTE,31.030-105,30/11/2005,ATIVA
03261491000546,AUTO POSTO MILLENNIUM 2000 LTDA,,DF,BRASILIA,72.145-100,19/12/2000,ATIVA
01603165000110,ATAVOIT COMERCIAL LTDA,,MG,VERISSIMO,38.150-000,13/12/1996,ATIVA
21239313000177,AUTO POSTO 364 FRUTAL LTDA,,MG,FRUTAL,38.200-000,16/10/2014,ATIVA
10893077000191,AUTO POSTO 9 COMBUSTIVEIS E LUBRIFICANTES LTDA,AUTO POSTO ZIPIN,MG,UBERLANDIA,38.408-100,15/06/2009,ATIVA
05266995000150,AUTO POSTO AVENIDAS FRUTAL LTDA,,MG,FRUTAL,38.200-000,05/09/2002,ATIVA
05779318000136,ANTONIO MIGUEL & CIA LTDA,AUTO POSTO BELA VISTA,MG,UBERABA,38.001-970,24/07/2003,ATIVA
07895214000112,AUTO POSTO BRANCHER & RIBEIRO LTDA,,MG,MACHADO,37.750-000,03/03/2006,ATIVA
26043277000195,AUTO POSTO 108 LTDA,POSTO CARGA PESADA,MG,PRATA,38.140-000,26/08/2016,ATIVA
00746278000102,AUTO POSTO CHAVES LTDA,,DF,BRASILIA,72.600-100,10/08/1995,ATIVA
03707391000177,AUTO POSTO ERLAN LTDA,AUTO POSTO ERLAN,MG,TUPACIGUARA,38.430-000,23/03/2000,ATIVA
00365320000145,AUTO POSTO ESPLANADA LTDA,,DF,BRASILIA,71.920-540,14/11/1973,ATIVA
05749673000243,AUTO POSTO EXCALIBUR LTDA.,POSTO CAPUANO,MG,PATROCINIO,38.740-000,23/01/2006,ATIVA
04631268000182,AUTO POSTO FAROL DA PRACA LTDA,AUTO POSTO FAROL DA PRACA,MG,FRUTAL,38.200-000,27/08/2001,ATIVA
21046552000100,AUTO POSTO GRANERO LTDA,POSTO SCALA,MG,UBERABA,38.050-400,17/06/1985,ATIVA
18581728000110,AUTO POSTO IPIRANGA LTDA,POSTO MODELO,MG,FRUTAL,38.200-000,29/11/1972,ATIVA
04129824000117,AUTO POSTO FENIX LTDA,,MG,SERRANIA,37.136-000,07/11/2000,ATIVA
26327593000199,AUTO POSTO JJ FRUTAL LTDA,,MG,FRUTAL,38.200-000,20/12/1989,ATIVA
20835838000102,AUTO POSTO JUSCELINO KUBITSCHEK FRUTAL LTDA,POSTO JKF,MG,FRUTAL,38.200-000,14/08/2014,ATIVA
15595376000163,AUTO POSTO M FRUTAL LTDA,AUTO POSTO M FRUTAL,MG,FRUTAL,38.200-000,24/05/2012,ATIVA
02909646000111,AUTO POSTO MEDALHAO LTDA,,GO,ALEXANIA,72.920-000,27/05/1981,ATIVA
18048230000196,AUTO POSTO MENDONCA LTDA,POSTO FAZENDA VELHA,MG,BELO HORIZONTE,31.170-184,03/05/2013,ATIVA
20186854000111,AUTO POSTO PAMPLONA LTDA,AUTO POSTO PAMPLONA,MG,ITURAMA,38.280-000,13/11/1984,ATIVA
00389962000184,AUTO POSTO PETROMINAS EIRELI,POSTO PETROMINAS,MG,POCOS DE CALDAS,37.701-387,11/01/1995,ATIVA
18982496000101,COMERCIO DE COMBUSTIVEIS FERREIRA CORTEZZI LTDA,CORTEZZI AUTO POSTO,MG,ITAPAGIPE,38.240-000,25/10/1983,ATIVA
21338021000191,AUTO POSTO PORTAL DE PLANURA LTDA,AUTO POSTO PORTAL,MG,PLANURA,38.220-000,04/11/2014,ATIVA
24764886000108,AUTO POSTO SEGOVIA LTDA,POSTO SEGOVIA,MG,UBERABA,38.010-030,10/05/2016,ATIVA
19941491000101,AUTO POSTO TANGARA II LTDA,,MG,UBERABA,38.022-300,03/11/1977,ATIVA
19602000000190,AUTO POSTO TREVO RIO BRANCO LTDA,ESTACAO ARAXAS,MG,ARAXA,38.180-400,28/01/2014,ATIVA
13802890000288,AUTO POSTO V8 LTDA,,MG,FRUTAL,38.200-000,26/11/2012,ATIVA
04748235000117,ALTO UMUARAMA COMBUSTIVEIS LTDA,ALTO UMUARAMA,MG,UBERLANDIA,38.405-280,24/10/2001,ATIVA
00097626000249,BRASAL COMBUSTIVEIS LTDA,POSTO BRASAL,DF,BRASILIA,72.010-000,28/12/1995,ATIVA
10664694000115,BUENO & TIBA CIA LTDA,AUTO POSTO B&T,MG,ITAU DE MINAS,37.975-000,06/02/2009,ATIVA
01830179000177,CELT -COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,,MG,BELO HORIZONTE,31.720-000,07/05/1997,ATIVA
39346861035208,CENCOSUD BRASIL COMERCIAL LTDA,BRETAS,MG,BELO HORIZONTE,30.730-440,08/09/2011,ATIVA
25759283000261,COLETO ALDA E FILHOS LTDA,POSTO ESSO JOAO PESSOA,MG,UBERLANDIA,38.400-338,08/01/1971,ATIVA
07141957000105,COMERCIO DE COMBUSTIVEIS CABRAL & SILVA LTDA,POSTO CABRAL,MG,SANTA JULIANA,38.175-000,13/12/2004,ATIVA
02825010000191,COMERCIO DE COMBUSTIVEIS KAIROS LTDA,,MG,FRUTAL,38.200-000,03/11/1998,ATIVA
23153943002365,COOPERATIVA AGRO PECUARIA DO VALE DO PARACATU LTDA,COOPERATIVA AGROPECUARIA DO VALE DO PARACATU LTDA,MG,PARACATU,38.600-000,27/01/2006,ATIVA
11836531000135,GARIMPO AUTO POSTO LTDA,GARIMPO AUTO POSTO,MG,CONCEICAO DAS ALAGOAS,38.120-000,20/04/2010,ATIVA
25447541000193,GRUPO CINQUENTAO POSTO APOLLO LTDA,POSTO APOLLO,MG,UBERABA,38.060-350,18/11/1969,ATIVA
00669359000156,H B AUTO POSTO LTDA,,MG,UBERABA,38.056-050,28/06/1995,ATIVA
24467383000332,JOAO BATISTA DE SOUSA,AUTO POSTO VILA NOVA,MG,SANTA RITA DE CALDAS,37.775-000,21/05/1974,ATIVA
71112809000153,JR AUTO POSTO LTDA,,MG,DELFINOPOLIS,37.910-000,25/06/1993,ATIVA
16600581000132,LUBRIFICANTES GTI LTDA,LUBRIFICANTES GTI,MG,CONTAGEM,32.183-180,30/07/2012,ATIVA
11410126000150,MACEDO & MACEDO POSTOS E SERVICOS LTDA.,,MG,BELO HORIZONTE,30.535-530,16/12/2009,ATIVA
04494011000126,MARLIM COMBUSTIVEIS LTDA,,DF,BRASILIA,72.237-100,12/06/2001,ATIVA
21464714000120,COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES POSTO NAVES EIRELI,POSTO NAVES,MG,SANTA JULIANA,38.175-000,10/03/1993,ATIVA
06002819000174,POSTO AEL GRAND PRIX LTDA,GRAND PRIX,MG,CONTAGEM,32.371-190,26/11/2003,ATIVA
02234943000457,POSTOS ALPA LTDA,POSTO JAVA,MG,IBIA,38.950-000,05/09/1997,ATIVA
16955254000101,POSTO ARAGUAIA II LTDA,,MG,ARAGUARI,38.442-239,03/08/1981,ATIVA
02515066000140,POSTO BEATRIZ DERIVADOS DE PETROLEO LTDA,POSTO BEATRIZ,GO,SANTO ANTONIO DO DESCOBERTO,72.900-000,02/05/1998,ATIVA
17035320000180,POSTO BOA VISTA LTDA,,MG,UBERABA,38.017-000,24/09/1981,ATIVA
19902337000112,POSTO BOM BOM LTDA,,MG,BELO HORIZONTE,30.110-014,24/08/1977,ATIVA
26079200000175,POSTO BRUNINHA LTDA,,MG,BELO HORIZONTE,31.710-000,01/09/2016,ATIVA
04825376000196,POSTO CM LTDA,POSTO CM,MG,BELO HORIZONTE,31.160-380,05/12/2001,ATIVA
03919999000165,POSTO DE COMBUSTIVEIS E LUBRIFICANTES AGROVERDE LTDA,POSTO AGROVERDE,MG,CAMPINA VERDE,38.270-000,07/07/2000,ATIVA
31135973000161,POSTO DE GASOLINA BINGEN LIMITADA,POSTO DE GASOLINA BINGEN,RJ,PETROPOLIS,25.660-003,17/08/1971,ATIVA
18088237000131,POSTO E MECANICA SAO SEBASTIAO LTDA,POSTO E MECANICA SAO SEBASTIAO,MG,GURINHATA,38.310-000,08/06/1983,ATIVA
20157707000113,POSTO ESPIGAO LTDA,,MG,UBERLANDIA,38.401-062,17/09/1984,ATIVA
05555642000170,POSTO FORMULA BR LTDA,,MG,BELO HORIZONTE,30.510-000,19/03/2003,ATIVA
17361072000167,POSTO HELCAR LTDA,,MG,BELO HORIZONTE,30.430-110,22/12/1968,ATIVA
25557208000137,AUTO POSTO SIQUEIRA LTDA,POSTO JK,MG,FRUTAL,38.200-000,06/01/1989,ATIVA
01374947000125,POSTO MPM LTDA,,MG,CONSELHEIRO LAFAIETE,36.400-000,19/07/1996,ATIVA
07145845000114,POSTO MEDALHA LTDA,POSTO MEDALHA,,,,21/12/2004,BAIXADA
25529520000117,POSTO MEDALHA MILAGROSA - EIRELI,,MG,UBERABA,38.081-000,15/12/1988,ATIVA
17353756000117,POSTO OURO FINO LIMITADA,POSTO OURO FINO,MG,BELO HORIZONTE,30.310-080,29/10/1968,ATIVA
00306597006804,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,72.025-001,03/01/2012,ATIVA
17365867000143,POSTO QUICK LTDA,,MG,BELO HORIZONTE,30.720-430,31/03/1969,ATIVA
41705211000107,POSTO R.E.M. LTDA,,MG,BELO HORIZONTE,30.480-000,25/10/1991,ATIVA
03792817000219,POSTO SANTA RITA DA MEDALHA MILAGROSA LTDA,POSTO SANTA RITA,MG,MONTE CARMELO,38.500-000,12/09/2007,ATIVA
15748729000118,POSTO SHOPPING EIRELI,POSTO SHOPPING,MG,UBERABA,38.020-430,21/06/2012,ATIVA
10531378000337,POSTO ARW LTDA,,MG,UBERABA,38.040-500,12/12/2008,ATIVA
02229293000109,POSTO TICTAC MG 010 LTDA,POSTO TIC TAC,MG,VESPASIANO,33.200-000,03/11/1997,ATIVA
20757282000183,POSTO TROPICO LTDA,,MG,BELO HORIZONTE,31.270-000,28/01/1985,ATIVA
20388740000154,IRMAOS DE SANTI LTDA,POSTO FLORIDAO,MG,CAMPO FLORIDO,38.130-000,19/12/1984,ATIVA
10671749000114,RODO POSTO JUIZ DE FORA LTDA,,MG,JUIZ DE FORA,36.033-005,04/03/2009,ATIVA
01655778000525,SAN REMO POSTO SERVICOS LTDA,POSTO AGUAS CLARAS,DF,BRASILIA,70.310-500,25/07/2000,ATIVA
12093145000163,TAGUACENTRO COMERCIO DE DERIVADOS DE PETROLEO LTDA,POSTO GARZZO TAGUACENTRO,DF,BRASILIA,72.010-030,17/06/2010,ATIVA
03790418000138,TOP SERV COMERCIO DE PRODUTOS LTDA,TOP SERV,MG,GURINHATA,38.310-000,24/04/2000,ATIVA
07297814000189,SOUSA OLIVEIRA ADVOGADOS ASSOCIADOS,,MG,UBERLANDIA,38.400-150,30/03/2005,ATIVA
23648238000123,ABNER AUGUSTO MARCELINO BARBOSA 11370179618,ABNER BARBOSA,MG,BELO HORIZONTE,31.525-150,11/11/2015,ATIVA
21545395000188,ADRIANO MARCIO SANTIAGO PEREIRA E CIA LTDA,ADA7 GROUP,MG,OURO BRANCO,36.420-000,10/12/2014,ATIVA
64428337000187,GRAFICA E EDITORA EXPRESSA LTDA,BIG IMPRESSOS,MG,BELO HORIZONTE,31.030-370,10/12/1990,ATIVA
10314480000119,IZAP TECNOLOGIA E SERVICOS LTDA,,MG,BELO HORIZONTE,30.110-915,02/09/2008,ATIVA
27209437000196,JORGE GOMES LOPES CANCADO 10060594667,JLC MIDIA,MG,BELO HORIZONTE,30.516-170,02/03/2017,ATIVA
15230525000190,ADILSON LESEUX,CHURRASCARIA E LANCHONETE COSTELA GRILL,SP,BARRETOS,14.787-400,12/03/2012,ATIVA
17785469000186,ANDREA REGINA GOMES,ANDRES BAR E LANCHONETE,MG,CONTAGEM,32.113-180,20/03/2013,ATIVA
42591651010530,ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA,,DF,BRASILIA,70.237-400,04/03/1998,ATIVA
42591651170901,ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA,MCDONALD'S,DF,BRASILIA,70.257-400,25/07/2013,ATIVA
19867811000112,BAR E CHURRASCARIA PRIMAVERA LTDA,,MG,BOM DESPACHO,35.600-000,22/06/1984,ATIVA
07078590000114,CANTINA DO NEGO LTDA,CANTINA DO NEGO,MG,UBERABA,38.020-300,27/10/2004,ATIVA
01933610000100,CARLOSMAR BAR E CASA DE LANCHES LTDA,,MG,BELO HORIZONTE,30.130-170,19/06/1997,ATIVA
22453858000144,COMERCIAL MOREIRA E MACIEL LTDA,CHURRASCARIA BEIJA FLOR II,MG,BETIM,32.601-898,15/05/2015,ATIVA
10515944000155,CHURRASCARIA CABRAL E SILVA LTDA,RESTAURANTE CABRAL,MG,SANTA JULIANA,38.175-000,27/11/2008,ATIVA
02979702000194,CHURRASCARIA E LANCHONETE SATIL GALVAO LTDA,LANCHONETE MONJOLO DE GOIAS,GO,ALEXANIA,72.920-000,05/02/1999,ATIVA
42848895000169,COZINHA D'OURO LTDA,COZINHA D´OURO,MG,UBERABA,38.015-050,16/07/1992,ATIVA
24584582000169,DF RESTAURANTE LTDA,DIVINO FOGAO,GO,GOIANIA,74.810-907,13/04/2016,ATIVA
11076824000161,ADONAI DA SILVA FERREIRA,ESTACAO 505 - RESTAURANTE E CAFE,DF,BRASILIA,70.331-570,20/08/2009,ATIVA
05885360000131,GIRLEI CARLOS CIGOLINI,CHURRASCARIA CATARINENSE SAMBURA,MG,ARAXA,38.183-970,15/09/2003,ATIVA
13775667000108,LA TORRE MASSAS LTDA,,MG,UBERLANDIA,38.406-396,08/06/2011,ATIVA
00473564000141,IONICE ROSA DO PRADO,CHEIRO VERDE,MG,UBERABA,38.010-370,08/03/1995,ATIVA
10750409000189,RENATA ALVES DE LIMA,LANCHONETE ENTREPOSTO PLANALTO,MG,PARACATU,38.600-000,08/04/2009,ATIVA
20534191000189,LANCHONETE PRATAO - EIRELI,LANCHONETE PRATAO,MG,PRATA,38.140-000,01/07/2014,ATIVA
20904256000130,LANCHONETE SANTA EDWIRGES LTDA,,MG,ARAXA,38.183-048,20/05/1985,ATIVA
03420813000129,BARRIL PETISQUEIRA EIRELI,BARRIL PETISQUEIRA,MG,LUZ,35.595-000,17/09/1999,ATIVA
10526105000132,PE DE COUVE RESTAURANTE LTDA,VARANDA'S GRILL,MG,BELO HORIZONTE,30.190-080,10/12/2008,ATIVA
11515686000170,PILAO RESTAURANTE ITUIUTABA LTDA,PILAO RESTAURANTE,MG,ITUIUTABA,38.300-134,05/02/2010,ATIVA
02089580000160,POLI & MOCELLIN LTDA,"CHURRASCARIA, LANCHONETE E LOJA DE CONVENIENCIA NELORE",GO,LUZIANIA,72.814-300,20/08/1997,ATIVA
05972614000159,RANOR PEREIRA LOPES,DONA DINA COMIDA CASEIRA,MG,UBERLANDIA,38.400-694,07/11/2003,ATIVA
03888814000100,RESTAURANTE 050 LTDA,,MG,UBERABA,38.038-050,15/06/2000,ATIVA
28215711000100,FILOMENA MARIA DA SILVA,RESTAURANTE CHIMARRAO GAUCHO,MG,CONTAGEM,32.310-210,19/07/2017,ATIVA
10403290000178,RESTAURANTE E LANCHONETE CORUJAO LTDA,RESTAURANTE CORUJAO,GO,LUZIANIA,72.814-300,09/10/2008,ATIVA
08656649000177,RESTAURANTE DO TREVO LTDA,RESTAURANTE TREVO 2,MG,JOAO PINHEIRO,38.770-000,15/02/2007,ATIVA
21035697000106,RESTAURANTE E LANCHONETE ROTA 040 LTDA,,MG,TRES MARIAS,39.205-000,15/09/2014,ATIVA
24618599000190,LEILA SILVA RESTAURANTE EIRELI,RESTAURANTE POSTO PASSARELA,GO,LUZIANIA,72.855-065,18/04/2016,ATIVA
09595473000153,RESTAURANTE SERRA DA SAUDADE LTDA,RESTAURANTE MINAS GERAIS,MG,CORREGO DANTA,38.990-000,25/03/2008,ATIVA
03959440000169,RIBEIRAO PRETO ALIMENTOS LTDA,RIBEIRAO PRETO,MG,UBERLANDIA,38.408-404,26/07/2000,ATIVA
21896580000117,RONIERISON PINTO BARCELOS,RESTAURANTE E PIZZARIA MALAGUETA,MG,CONGONHAS,36.415-000,19/02/2015,ATIVA
10335887000122,F & S PINTADO D'OURO LTDA,RESTAURANTE E CHURRASCARIA PINTADO D'OURO,MG,PASSOS,37.900-001,11/09/2008,ATIVA
17609594000488,ALJA HOTELARIA & SERVICOS LTDA,CLASS HOTEL,MG,PASSOS,37.900-017,25/07/2014,ATIVA
24737382000107,BERNAL HOTEL ECONOMICO LTDA,BERNAL HOTEL ECONOMICO,MG,ITUIUTABA,38.300-072,05/05/2016,ATIVA
09323220000120,G & C HOTEIS EIRELI,HOTEL MONTE CASTRO EXECUTIVO,MG,ARAGUARI,38.440-046,23/01/2008,ATIVA
22939244000177,ITALO FURTADO CORREA E FILHOS LTDA,,MG,SANTA RITA DE CALDAS,37.775-000,28/07/2015,ATIVA
11667810000112,GUIMARAES & NUNES EMPREENDIMENTOS HOTELEIROS LTDA,,MG,PATROCINIO,38.740-000,10/03/2010,ATIVA
16584805000160,HIU ADMINISTRADORA DE HOTEIS E CONDOMINIOS LTDA,,MG,UBERABA,38.020-440,27/07/2012,ATIVA
15244055000114,HOTEL APOLLO INN EXPRESS LTDA,,MG,UBERLANDIA,38.400-053,22/03/2012,ATIVA
38648135000211,HOTEL APOLLO LTDA,HOTEL IBIS UBERLANDIA,MG,UBERLANDIA,38.408-100,12/05/2009,ATIVA
25390626000182,HOTEL CAROLINA LTDA,HOTEL CAROLINA,MG,UBERABA,38.050-430,16/08/1988,ATIVA
17202680000129,HOTEL DEGRAU'S LTDA,DEGRAUS HOTEL,MG,MONTE CARMELO,38.500-000,29/01/1982,ATIVA
13647970000125,OASIS DE MINAS HOTELARIA LTDA,HOTEL OASIS DE MINAS,MG,CARMO DO RIO CLARO,37.150-000,16/05/2011,ATIVA
15369822000111,HOTEL OX INN LTDA,OX INN HOTEL,MG,UBERABA,38.020-310,16/04/2012,ATIVA
10970241000117,HOTEL SORRISO DE FRUTAL EIRELI,HOTEL SORRISO,MG,FRUTAL,38.200-000,20/07/2009,ATIVA
01791361000247,J.F.R BOMBONATO HOTEL LTDA,,MG,UBERABA,38.022-300,07/11/2007,ATIVA
24678130000146,KAUANY COUTO LEMOS,HOTEL KCL FRUTAL,,,,28/04/2016,BAIXADA
18152256000180,LIDER HOTEL ITUIUTABA LTDA,,MG,ITUIUTABA,38.300-134,22/04/1974,ATIVA
23645815000123,LUX HOTEL DE POCOS LTDA,,MG,POCOS DE CALDAS,37.701-036,17/11/1983,ATIVA
12937451000139,MARINO E STEIN HOTEL LTDA,,MG,MONTE CARMELO,38.500-000,26/11/2010,ATIVA
21477286000170,PAULISTA PALACE HOTEL LTDA,PAULISTA PALACE HOTEL,MG,IBIA,38.950-000,28/03/1990,ATIVA
